NPROP 2 0.013605442176870748
PUNCT 10 0.06802721088435375
NOUN 41 0.2789115646258503
PRON 12 0.08163265306122448
AUX 14 0.09523809523809523
DET 17 0.11564625850340136
X 3 0.02040816326530612
VERB 13 0.08843537414965986
PART 8 0.05442176870748299
ADP 18 0.12244897959183673
SCONJ 2 0.013605442176870748
ADV 2 0.013605442176870748
CCONJ 3 0.02040816326530612
NUM 2 0.013605442176870748
